"10.626"	"1.67907"	"5.859"	"MEG1322"
"10.626"	"1.67907"	"5.859"	"MEG1323"
"10.59"	"-1.69213"	"6.36502"	"MEG1332"
"10.59"	"-1.69213"	"6.36502"	"MEG1333"
"10.0704"	"-0.48357"	"9.66117"	"MEG1342"
"10.0704"	"-0.48357"	"9.66117"	"MEG1343"
"10.0008"	"4.02989"	"1.97241"	"MEG1412"
"10.0008"	"4.02989"	"1.97241"	"MEG1413"
"10.2044"	"1.79627"	"-1.08197"	"MEG1422"
"10.2044"	"1.79627"	"-1.08197"	"MEG1423"
"10.4039"	"-1.58229"	"-0.678939"	"MEG1432"
"10.4039"	"-1.58229"	"-0.678939"	"MEG1433"
"10.5145"	"0.763141"	"2.54002"	"MEG1442"
"10.5145"	"0.763141"	"2.54002"	"MEG1443"
"-11.3366"	"-1.57966"	"4.00201"	"MEG1512"
"-11.3366"	"-1.57966"	"4.00201"	"MEG1513"
"-10.7394"	"-4.83323"	"4.61305"	"MEG1522"
"-10.7394"	"-4.83323"	"4.61305"	"MEG1523"
"-10.3277"	"-7.10942"	"1.53505"	"MEG1532"
"-10.3277"	"-7.10942"	"1.53505"	"MEG1533"
"-11.3874"	"-3.92145"	"0.973122"	"MEG1542"
"-11.3874"	"-3.92145"	"0.973122"	"MEG1543"
"-10.5438"	"-4.0013"	"7.88291"	"MEG1612"
"-10.5438"	"-4.0013"	"7.88291"	"MEG1613"
"-9.69546"	"-3.10306"	"11.087"	"MEG1622"
"-9.69546"	"-3.10306"	"11.087"	"MEG1623"
"-8.09525"	"-6.32289"	"11.6349"	"MEG1632"
"-8.09525"	"-6.32289"	"11.6349"	"MEG1633"
"-9.13918"	"-7.03246"	"8.36556"	"MEG1642"
"-9.13918"	"-7.03246"	"8.36556"	"MEG1643"
"-8.49181"	"-9.87831"	"1.97429"	"MEG1712"
"-8.49181"	"-9.87831"	"1.97429"	"MEG1713"
"-9.28453"	"-7.85666"	"5.09136"	"MEG1722"
"-9.28453"	"-7.85666"	"5.09136"	"MEG1723"
"-7.07599"	"-10.3639"	"5.47952"	"MEG1732"
"-7.07599"	"-10.3639"	"5.47952"	"MEG1733"
"-5.86807"	"-11.9392"	"2.21442"	"MEG1742"
"-5.86807"	"-11.9392"	"2.21442"	"MEG1743"
"-7.85657"	"-2.40361"	"13.9673"	"MEG1812"
"-7.85657"	"-2.40361"	"13.9673"	"MEG1813"
"-5.04215"	"-1.99514"	"16.0914"	"MEG1822"
"-5.04215"	"-1.99514"	"16.0914"	"MEG1823"
"-1.7633"	"-4.7633"	"16.3873"	"MEG1832"
"-1.7633"	"-4.7633"	"16.3873"	"MEG1833"
"-5.62704"	"-5.83475"	"14.6016"	"MEG1842"
"-5.62704"	"-5.83475"	"14.6016"	"MEG1843"
"-5.49161"	"-8.73252"	"11.9727"	"MEG1912"
"-5.49161"	"-8.73252"	"11.9727"	"MEG1913"
"-3.9579"	"-11.1263"	"8.91731"	"MEG1922"
"-3.9579"	"-11.1263"	"8.91731"	"MEG1923"
"-4.11498"	"-11.9361"	"5.60864"	"MEG1932"
"-4.11498"	"-11.9361"	"5.60864"	"MEG1933"
"-6.91978"	"-9.52823"	"8.7625"	"MEG1942"
"-6.91978"	"-9.52823"	"8.7625"	"MEG1943"
"-2.03396"	"-7.74387"	"14.5842"	"MEG2012"
"-2.03396"	"-7.74387"	"14.5842"	"MEG2013"
"1.68542"	"-7.92198"	"14.3959"	"MEG2022"
"1.68542"	"-7.92198"	"14.3959"	"MEG2023"
"1.29244"	"-10.1301"	"11.8516"	"MEG2032"
"1.29244"	"-10.1301"	"11.8516"	"MEG2033"
"-2.09866"	"-9.97832"	"12.0159"	"MEG2042"
"-2.09866"	"-9.97832"	"12.0159"	"MEG2043"
"-0.620552"	"-11.7828"	"8.93347"	"MEG2112"
"-0.620552"	"-11.7828"	"8.93347"	"MEG2113"
"-0.820757"	"-12.6201"	"5.58043"	"MEG2122"
